,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,E06,SYBR,Cre,Unkn-18,33-18,,35.0440978863939,34.4175374424858,0.710914367128162,27.2459744468745,1.43530234497394,43.4873721037479,20.3018524602529,63,
,E07,SYBR,Cre,Unkn-19,33-19,,33.576323745614,33.7617102337317,0.389443319772044,69.1987829645899,1.84009845635834,62.7166636486127,14.3242655804749,63,
,E08,SYBR,Cre,Unkn-20,33-20,,34.1631083347761,33.9312001771129,0.204182656307137,47.6726903812763,1.67826966178172,55.5400225649262,6.9535985333533,63,
,E09,SYBR,Cre,Unkn-21,33-21,,34.8820248735657,34.536556240985,0.326385740696085,30.1995391462409,1.48000031554749,38.1410200372207,7.70804136126309,63,
,E10,SYBR,Cre,Unkn-22,33-22,,35.432204107342,35.3986496859728,0.617172133597403,21.2944721422591,1.32826687904018,22.8931724382188,8.93671166295097,63,
,E11,SYBR,Cre,Unkn-23,33-23,,33.0904376518692,33.3225433874552,0.215886650411947,94.2107683036304,1.97410054554837,81.815577273581,11.3801735693614,63,
,E12,SYBR,Cre,Unkn-24,33-24,,34.7942976786285,35.0632753935532,0.260307601900476,31.9296766002654,1.50419451980999,27.163319361954,4.51320640432344,63,
,F01,SYBR,Cre,Unkn-13,33-13,,34.9524426180388,34.6605448898098,0.412805726087437,28.8788482779938,1.46057986907468,35.3590685297544,9.16441536720468,63,
,F02,SYBR,Cre,Unkn-14,33-14,,33.6704769932805,34.2490598774593,0.509868321651116,65.1826506096475,1.81413201678789,46.8157270379527,16.0647702118075,63,
,F03,SYBR,Cre,Unkn-15,33-15,,35.7864235245895,35.4007412428949,0.629508438515779,17.0050151915629,1.23057702424928,22.9866316713678,9.93724085301153,63,
,F04,SYBR,Cre,Unkn-16,33-16,,32.7193023788337,33.24260498492,0.508735023104831,119.249237016471,2.07645560900694,88.5637413763817,28.6368707632075,63,
,F05,SYBR,Cre,Unkn-17,33-17,,35.2764463921419,36.0170383460128,0.642295403201425,23.5084047442485,1.37122315935564,15.5783452683021,6.87232626010209,63,
,F06,SYBR,Cre,Unkn-18,33-18,,34.5635672955209,34.4175374424858,0.710914367128162,36.9681267747993,1.56782744483929,43.4873721037479,20.3018524602529,63,
,F07,SYBR,Cre,Unkn-19,33-19,,34.2092132674422,33.7617102337317,0.389443319772044,46.2971677670028,1.66555442383038,62.7166636486127,14.3242655804749,63,
,F08,SYBR,Cre,Unkn-20,33-20,,33.8520497929813,33.9312001771129,0.204182656307137,58.0839599792272,1.7640562175147,55.5400225649262,6.9535985333533,63,
,F09,SYBR,Cre,Unkn-21,33-21,,34.4942681575142,34.536556240985,0.326385740696085,38.6313061200455,1.58693939183986,38.1410200372207,7.70804136126309,63,
,F10,SYBR,Cre,Unkn-22,33-22,,34.7653848289447,35.3986496859728,0.617172133597403,32.5213352679525,1.51216836864401,22.8931724382188,8.93671166295097,63,
,F11,SYBR,Cre,Unkn-23,33-23,,33.3598419445268,33.3225433874552,0.215886650411947,79.3965767309275,1.89980177775558,81.815577273581,11.3801735693614,63,
,F12,SYBR,Cre,Unkn-24,33-24,,35.0815821127044,35.0632753935532,0.260307601900476,26.6050821269593,1.42496460388206,27.163319361954,4.51320640432344,63,
,G02,SYBR,Cre,Std-02,,,14.4963217396979,14.3432077757343,0.216535844426014,13700000,7.13672056715641,13700000,0,63,
,G03,SYBR,Cre,Std-03,,,17.5942046498684,17.8010416749491,0.292511726070008,1370000,6.13672056715641,1370000,0,63,
,G04,SYBR,Cre,Std-04,,,20.549395281545,21.07891506352,0.748854057213948,137000,5.13672056715641,137000,0,63,
,G05,SYBR,Cre,Std-05,,,25.8608967020525,25.7842154992449,0.108443596989596,13700,4.13672056715641,13700,0,63,
,G06,SYBR,Cre,Std-06,,,29.072421960346,28.9266342282845,0.206174987908897,1370,3.13672056715641,1370,0,63,
,G07,SYBR,Cre,Std-07,,,32.4890815587653,32.5491071475198,0.0848890017060775,137,2.13672056715641,137,0,63,
,G08,SYBR,Cre,Std-08,,,36.13273861855,36.0354840039429,0.137538794980612,13.7,1.13672056715641,13.7,0,63,
,G09,SYBR,Cre,Unkn-25,NTC,,NaN,0,0,NaN,NaN,0,0,63,
,G10,SYBR,Cre,Unkn-25,NTC,,39.20644593945,38.3034284841695,0.782063570065595,1.93808185516845,0.287372115592584,3.69988067661091,1.5258818629202,63,
,G11,SYBR,Cre,Unkn-25,NTC,,NaN,0,0,NaN,NaN,0,0,63,
,G12,SYBR,Cre,Unkn-25,NTC,,NaN,0,0,NaN,NaN,0,0,63,
,H01,SYBR,Cre,Std-01,,,11.1919416483299,11.1919416483299,0,137000000,8.13672056715641,137000000,0,63,
,H02,SYBR,Cre,Std-02,,,14.1900938117707,14.3432077757343,0.216535844426014,13700000,7.13672056715641,13700000,0,63,
,H03,SYBR,Cre,Std-03,,,18.0078787000298,17.8010416749491,0.292511726070008,1370000,6.13672056715641,1370000,0,63,
,H04,SYBR,Cre,Std-04,,,21.608434845495,21.07891506352,0.748854057213948,137000,5.13672056715641,137000,0,63,
,H05,SYBR,Cre,Std-05,,,25.7075342964372,25.7842154992449,0.108443596989596,13700,4.13672056715641,13700,0,63,
,H06,SYBR,Cre,Std-06,,,28.7808464962231,28.9266342282845,0.206174987908897,1370,3.13672056715641,1370,0,63,
,H07,SYBR,Cre,Std-07,,,32.6091327362743,32.5491071475198,0.0848890017060775,137,2.13672056715641,137,0,63,
,H08,SYBR,Cre,Std-08,,,35.9382293893359,36.0354840039429,0.137538794980612,13.7,1.13672056715641,13.7,0,63,
,H09,SYBR,Cre,Unkn-25,NTC,,37.8453597094429,38.3034284841695,0.782063570065595,4.59986264905235,0.662744863931744,3.69988067661091,1.5258818629202,63,
,H10,SYBR,Cre,Unkn-25,NTC,,NaN,0,0,NaN,NaN,0,0,63,
,H11,SYBR,Cre,Unkn-25,NTC,,NaN,0,0,NaN,NaN,0,0,63,
,H12,SYBR,Cre,Unkn-25,NTC,,37.8584798036155,38.3034284841695,0.782063570065595,4.56169752561192,0.659126484949237,3.69988067661091,1.5258818629202,63,
